index_row,Hospital_ID,Spezialisierung,value
60096,ID1948,Kardiologie,90.0
60098,ID1950,Kardiologie,20.0
60099,ID1951,Kardiologie,72.0
60101,ID1953,Kardiologie,99.0
60103,ID1955,Kardiologie,106.0
60114,ID1966,Kardiologie,65.0
60131,ID1983,Kardiologie,74.0
60135,ID1987,Kardiologie,99.0
60138,ID1990,Kardiologie,144.0
60140,ID1992,Kardiologie,62.0
60159,ID2011,Kardiologie,62.0
60168,ID2020,Kardiologie,40.0
60169,ID2021,Kardiologie,66.0
60171,ID2023,Kardiologie,160.0
60180,ID2032,Kardiologie,24.0
60181,ID2033,Kardiologie,132.0
60189,ID2041,Kardiologie,4.0
60212,ID2064,Kardiologie,90.0
60215,ID2067,Kardiologie,107.0
60219,ID2071,Kardiologie,68.0
60237,ID2089,Kardiologie,137.0
60240,ID2092,Kardiologie,53.0
60256,ID2108,Kardiologie,26.0
60262,ID2114,Kardiologie,144.0
60264,ID2116,Kardiologie,8.0
60266,ID2118,Kardiologie,78.0
60271,ID2123,Kardiologie,71.0
60282,ID2134,Kardiologie,47.0
60284,ID2136,Kardiologie,42.0
60296,ID2148,Kardiologie,24.0
60319,ID2171,Kardiologie,73.0
60327,ID2179,Kardiologie,143.0
60337,ID2189,Kardiologie,81.0
60340,ID2192,Kardiologie,105.0
60349,ID2201,Kardiologie,44.0
60350,ID2202,Kardiologie,63.0
60351,ID2203,Kardiologie,24.0
60358,ID2210,Kardiologie,77.0
60359,ID2211,Kardiologie,3.0
60363,ID2215,Kardiologie,66.0
60364,ID2216,Kardiologie,57.0
60369,ID2221,Kardiologie,49.0
60371,ID2223,Kardiologie,110.0
60372,ID2224,Kardiologie,3.0
60381,ID2233,Kardiologie,69.0
60388,ID2240,Kardiologie,20.0
60392,ID2244,Kardiologie,45.0
60396,ID2248,Kardiologie,14.0
60401,ID2253,Kardiologie,105.0
60404,ID2256,Kardiologie,67.0
60427,ID2279,Kardiologie,50.0
60433,ID2285,Kardiologie,62.0
60437,ID2289,Kardiologie,36.0
60439,ID2291,Kardiologie,97.0
60444,ID2296,Kardiologie,40.0
60449,ID2301,Kardiologie,33.0
60453,ID2305,Kardiologie,95.0
60456,ID2308,Kardiologie,6.0
60458,ID2310,Kardiologie,77.0
60463,ID2315,Kardiologie,62.0
60466,ID2318,Kardiologie,1.0
60471,ID2323,Kardiologie,92.0
60474,ID2326,Kardiologie,96.0
60475,ID2327,Kardiologie,29.0
60477,ID2329,Kardiologie,62.0
60484,ID2336,Kardiologie,63.0
60493,ID2345,Kardiologie,29.0
60531,ID2383,Kardiologie,35.0
60533,ID2385,Kardiologie,47.0
60639,ID2491,Kardiologie,72.0
60652,ID2504,Kardiologie,124.0
60655,ID2507,Kardiologie,105.0
60657,ID2509,Kardiologie,66.0
60675,ID2527,Kardiologie,94.0
60692,ID2544,Kardiologie,116.0
60696,ID2548,Kardiologie,1.0
60723,ID2575,Kardiologie,31.0
60727,ID2579,Kardiologie,29.0
60730,ID2582,Kardiologie,25.0
60739,ID2591,Kardiologie,230.0
60786,ID2638,Kardiologie,117.0
60788,ID2640,Kardiologie,74.0
60824,ID2676,Kardiologie,30.0
60840,ID2692,Kardiologie,61.0
60841,ID2693,Kardiologie,20.0
60845,ID2697,Kardiologie,70.0
60940,ID23,Nephrologie,27.0
61106,ID189,Nephrologie,70.0
61119,ID202,Nephrologie,49.0
61120,ID203,Nephrologie,1.0
61139,ID222,Nephrologie,10.0
61148,ID231,Nephrologie,49.0
61188,ID271,Nephrologie,83.0
61204,ID287,Nephrologie,30.0
61306,ID389,Nephrologie,33.0
61336,ID419,Nephrologie,8.0
61377,ID460,Nephrologie,33.0
61417,ID500,Nephrologie,51.0
61426,ID509,Nephrologie,72.0
61427,ID510,Nephrologie,12.0
61466,ID549,Nephrologie,15.0
61483,ID566,Nephrologie,22.0
61543,ID626,Nephrologie,24.0
61599,ID682,Nephrologie,45.0
61667,ID750,Nephrologie,33.0
61682,ID765,Nephrologie,21.0
61686,ID769,Nephrologie,11.0
61725,ID808,Nephrologie,16.0
61748,ID831,Nephrologie,1.0
61749,ID832,Nephrologie,40.0
61794,ID877,Nephrologie,20.0
61819,ID902,Nephrologie,20.0
61829,ID912,Nephrologie,21.0
61841,ID924,Nephrologie,25.0
61869,ID952,Nephrologie,27.0
61884,ID967,Nephrologie,12.0
61900,ID983,Nephrologie,15.0
61906,ID989,Nephrologie,8.0
62073,ID1156,Nephrologie,13.0
62083,ID1166,Nephrologie,31.0
62097,ID1180,Nephrologie,35.0
62118,ID1201,Nephrologie,83.0
62163,ID1246,Nephrologie,38.0
62300,ID1383,Nephrologie,39.0
62306,ID1389,Nephrologie,60.0
62426,ID1509,Nephrologie,59.0
62471,ID1554,Nephrologie,43.0
62510,ID1593,Nephrologie,15.0
62541,ID1624,Nephrologie,1.0
62639,ID1722,Nephrologie,20.0
62684,ID1767,Nephrologie,45.0
62812,ID1895,Nephrologie,22.0
62867,ID1950,Nephrologie,12.0
62870,ID1953,Nephrologie,28.0
62900,ID1983,Nephrologie,40.0
62904,ID1987,Nephrologie,44.0
62907,ID1990,Nephrologie,14.0
62909,ID1992,Nephrologie,23.0
62928,ID2011,Nephrologie,26.0
62938,ID2021,Nephrologie,43.0
62950,ID2033,Nephrologie,106.0
62981,ID2064,Nephrologie,12.0
63031,ID2114,Nephrologie,173.0
63096,ID2179,Nephrologie,37.0
63109,ID2192,Nephrologie,40.0
63118,ID2201,Nephrologie,22.0
63119,ID2202,Nephrologie,54.0
63132,ID2215,Nephrologie,39.0
63140,ID2223,Nephrologie,19.0
63173,ID2256,Nephrologie,36.0
63202,ID2285,Nephrologie,9.0
63227,ID2310,Nephrologie,30.0
63243,ID2326,Nephrologie,23.0
63253,ID2336,Nephrologie,34.0
63262,ID2345,Nephrologie,17.0
63421,ID2504,Nephrologie,24.0
63509,ID2592,Nephrologie,12.0
63557,ID2640,Nephrologie,22.0
69247,ID23,Haematologie_und_internistische_Onkologie,81.0
69259,ID35,Haematologie_und_internistische_Onkologie,37.0
69262,ID38,Haematologie_und_internistische_Onkologie,40.0
69266,ID42,Haematologie_und_internistische_Onkologie,33.0
69379,ID155,Haematologie_und_internistische_Onkologie,36.0
69390,ID166,Haematologie_und_internistische_Onkologie,56.0
69413,ID189,Haematologie_und_internistische_Onkologie,83.0
69426,ID202,Haematologie_und_internistische_Onkologie,37.0
69427,ID203,Haematologie_und_internistische_Onkologie,1.0
69453,ID229,Haematologie_und_internistische_Onkologie,67.0
69495,ID271,Haematologie_und_internistische_Onkologie,65.0
69510,ID286,Haematologie_und_internistische_Onkologie,41.0
69511,ID287,Haematologie_und_internistische_Onkologie,71.0
69543,ID319,Haematologie_und_internistische_Onkologie,31.0
69597,ID373,Haematologie_und_internistische_Onkologie,12.0
69613,ID389,Haematologie_und_internistische_Onkologie,48.0
69614,ID390,Haematologie_und_internistische_Onkologie,26.0
69620,ID396,Haematologie_und_internistische_Onkologie,45.0
69670,ID446,Haematologie_und_internistische_Onkologie,48.0
69683,ID459,Haematologie_und_internistische_Onkologie,73.0
69684,ID460,Haematologie_und_internistische_Onkologie,86.0
69725,ID501,Haematologie_und_internistische_Onkologie,82.0
69728,ID504,Haematologie_und_internistische_Onkologie,24.0
69731,ID507,Haematologie_und_internistische_Onkologie,18.0
69739,ID515,Haematologie_und_internistische_Onkologie,50.0
69741,ID517,Haematologie_und_internistische_Onkologie,38.0
69759,ID535,Haematologie_und_internistische_Onkologie,97.0
69768,ID544,Haematologie_und_internistische_Onkologie,1.0
69790,ID566,Haematologie_und_internistische_Onkologie,24.0
69792,ID568,Haematologie_und_internistische_Onkologie,5.0
69793,ID569,Haematologie_und_internistische_Onkologie,28.0
69798,ID574,Haematologie_und_internistische_Onkologie,39.0
69841,ID617,Haematologie_und_internistische_Onkologie,5.0
69895,ID671,Haematologie_und_internistische_Onkologie,22.0
69901,ID677,Haematologie_und_internistische_Onkologie,39.0
69906,ID682,Haematologie_und_internistische_Onkologie,78.0
69910,ID686,Haematologie_und_internistische_Onkologie,27.0
69950,ID726,Haematologie_und_internistische_Onkologie,20.0
69956,ID732,Haematologie_und_internistische_Onkologie,40.0
69983,ID759,Haematologie_und_internistische_Onkologie,52.0
69988,ID764,Haematologie_und_internistische_Onkologie,17.0
69995,ID771,Haematologie_und_internistische_Onkologie,102.0
70029,ID805,Haematologie_und_internistische_Onkologie,5.0
70056,ID832,Haematologie_und_internistische_Onkologie,34.0
70059,ID835,Haematologie_und_internistische_Onkologie,44.0
70062,ID838,Haematologie_und_internistische_Onkologie,40.0
70080,ID856,Haematologie_und_internistische_Onkologie,30.0
70101,ID877,Haematologie_und_internistische_Onkologie,48.0
70106,ID882,Haematologie_und_internistische_Onkologie,30.0
70120,ID896,Haematologie_und_internistische_Onkologie,55.0
70124,ID900,Haematologie_und_internistische_Onkologie,64.0
70136,ID912,Haematologie_und_internistische_Onkologie,18.0
70142,ID918,Haematologie_und_internistische_Onkologie,28.0
70145,ID921,Haematologie_und_internistische_Onkologie,63.0
70155,ID931,Haematologie_und_internistische_Onkologie,24.0
70157,ID933,Haematologie_und_internistische_Onkologie,10.0
70166,ID942,Haematologie_und_internistische_Onkologie,22.0
70176,ID952,Haematologie_und_internistische_Onkologie,44.0
70191,ID967,Haematologie_und_internistische_Onkologie,46.0
70204,ID980,Haematologie_und_internistische_Onkologie,6.0
70209,ID985,Haematologie_und_internistische_Onkologie,38.0
70245,ID1021,Haematologie_und_internistische_Onkologie,30.0
70253,ID1029,Haematologie_und_internistische_Onkologie,37.0
70255,ID1031,Haematologie_und_internistische_Onkologie,50.0
70376,ID1152,Haematologie_und_internistische_Onkologie,24.0
70380,ID1156,Haematologie_und_internistische_Onkologie,24.0
70390,ID1166,Haematologie_und_internistische_Onkologie,48.0
70404,ID1180,Haematologie_und_internistische_Onkologie,51.0
70469,ID1245,Haematologie_und_internistische_Onkologie,46.0
70607,ID1383,Haematologie_und_internistische_Onkologie,60.0
70613,ID1389,Haematologie_und_internistische_Onkologie,64.0
70656,ID1432,Haematologie_und_internistische_Onkologie,42.0
70672,ID1448,Haematologie_und_internistische_Onkologie,31.0
70701,ID1477,Haematologie_und_internistische_Onkologie,46.0
70726,ID1502,Haematologie_und_internistische_Onkologie,92.0
70727,ID1503,Haematologie_und_internistische_Onkologie,76.0
70733,ID1509,Haematologie_und_internistische_Onkologie,61.0
70778,ID1554,Haematologie_und_internistische_Onkologie,103.0
70817,ID1593,Haematologie_und_internistische_Onkologie,38.0
70830,ID1606,Haematologie_und_internistische_Onkologie,70.0
70987,ID1763,Haematologie_und_internistische_Onkologie,73.0
70991,ID1767,Haematologie_und_internistische_Onkologie,32.0
70992,ID1768,Haematologie_und_internistische_Onkologie,58.0
70995,ID1771,Haematologie_und_internistische_Onkologie,62.0
71055,ID1831,Haematologie_und_internistische_Onkologie,20.0
71062,ID1838,Haematologie_und_internistische_Onkologie,17.0
71066,ID1842,Haematologie_und_internistische_Onkologie,8.0
71088,ID1864,Haematologie_und_internistische_Onkologie,53.0
71119,ID1895,Haematologie_und_internistische_Onkologie,29.0
71132,ID1908,Haematologie_und_internistische_Onkologie,78.0
71138,ID1914,Haematologie_und_internistische_Onkologie,14.0
71175,ID1951,Haematologie_und_internistische_Onkologie,60.0
71177,ID1953,Haematologie_und_internistische_Onkologie,56.0
71207,ID1983,Haematologie_und_internistische_Onkologie,30.0
71214,ID1990,Haematologie_und_internistische_Onkologie,12.0
71216,ID1992,Haematologie_und_internistische_Onkologie,19.0
71245,ID2021,Haematologie_und_internistische_Onkologie,45.0
71256,ID2032,Haematologie_und_internistische_Onkologie,108.0
71288,ID2064,Haematologie_und_internistische_Onkologie,23.0
71350,ID2126,Haematologie_und_internistische_Onkologie,5.0
71358,ID2134,Haematologie_und_internistische_Onkologie,57.0
71393,ID2169,Haematologie_und_internistische_Onkologie,30.0
71407,ID2183,Haematologie_und_internistische_Onkologie,25.0
71410,ID2186,Haematologie_und_internistische_Onkologie,28.0
71425,ID2201,Haematologie_und_internistische_Onkologie,44.0
71426,ID2202,Haematologie_und_internistische_Onkologie,74.0
71439,ID2215,Haematologie_und_internistische_Onkologie,14.0
71440,ID2216,Haematologie_und_internistische_Onkologie,50.0
71447,ID2223,Haematologie_und_internistische_Onkologie,87.0
71448,ID2224,Haematologie_und_internistische_Onkologie,6.0
71480,ID2256,Haematologie_und_internistische_Onkologie,72.0
71503,ID2279,Haematologie_und_internistische_Onkologie,6.0
71509,ID2285,Haematologie_und_internistische_Onkologie,56.0
71532,ID2308,Haematologie_und_internistische_Onkologie,1.0
71534,ID2310,Haematologie_und_internistische_Onkologie,5.0
71542,ID2318,Haematologie_und_internistische_Onkologie,3.0
71547,ID2323,Haematologie_und_internistische_Onkologie,26.0
71550,ID2326,Haematologie_und_internistische_Onkologie,27.0
71553,ID2329,Haematologie_und_internistische_Onkologie,65.0
71560,ID2336,Haematologie_und_internistische_Onkologie,49.0
71609,ID2385,Haematologie_und_internistische_Onkologie,59.0
71662,ID2438,Haematologie_und_internistische_Onkologie,52.0
71709,ID2485,Haematologie_und_internistische_Onkologie,41.0
71728,ID2504,Haematologie_und_internistische_Onkologie,83.0
71733,ID2509,Haematologie_und_internistische_Onkologie,39.0
71816,ID2592,Haematologie_und_internistische_Onkologie,25.0
71862,ID2638,Haematologie_und_internistische_Onkologie,39.0
71864,ID2640,Haematologie_und_internistische_Onkologie,27.0
73378,ID1385,Haematologie_und_internistische_Onkologie_Schwerpunkt_Paediatrie,18.0
73764,ID1771,Haematologie_und_internistische_Onkologie_Schwerpunkt_Paediatrie,18.0
78562,ID1031,Haematologie_und_internistische_Onkologie_Schwerpunkt_Strahlenheilkunde,21.0
80910,ID610,Endokrinologie,11.0
80971,ID671,Endokrinologie,64.0
81117,ID817,Endokrinologie,50.0
81203,ID903,Endokrinologie,29.0
81332,ID1032,Endokrinologie,29.0
81345,ID1045,Endokrinologie,1.0
81727,ID1427,Endokrinologie,11.0
81803,ID1503,Endokrinologie,50.0
82061,ID1761,Endokrinologie,32.0
82068,ID1768,Endokrinologie,50.0
82071,ID1771,Endokrinologie,31.0
82332,ID2032,Endokrinologie,6.0
82333,ID2033,Endokrinologie,10.0
82501,ID2201,Endokrinologie,12.0
82626,ID2326,Endokrinologie,14.0
82881,ID2581,Endokrinologie,5.0
82882,ID2582,Endokrinologie,23.0
82940,ID2640,Endokrinologie,25.0
88649,ID42,Gastroenterologie,39.0
88739,ID132,Gastroenterologie,49.0
88762,ID155,Gastroenterologie,45.0
88773,ID166,Gastroenterologie,41.0
88790,ID183,Gastroenterologie,100.0
88796,ID189,Gastroenterologie,60.0
88805,ID198,Gastroenterologie,18.0
88809,ID202,Gastroenterologie,48.0
88810,ID203,Gastroenterologie,1.0
88817,ID210,Gastroenterologie,52.0
88819,ID212,Gastroenterologie,1.0
88829,ID222,Gastroenterologie,38.0
88867,ID260,Gastroenterologie,78.0
88878,ID271,Gastroenterologie,68.0
88884,ID277,Gastroenterologie,16.0
88893,ID286,Gastroenterologie,65.0
88894,ID287,Gastroenterologie,79.0
88906,ID299,Gastroenterologie,72.0
88926,ID319,Gastroenterologie,38.0
88938,ID331,Gastroenterologie,21.0
88948,ID341,Gastroenterologie,48.0
88966,ID359,Gastroenterologie,3.0
88971,ID364,Gastroenterologie,46.0
88996,ID389,Gastroenterologie,31.0
88997,ID390,Gastroenterologie,20.0
89003,ID396,Gastroenterologie,65.0
89067,ID460,Gastroenterologie,46.0
89105,ID498,Gastroenterologie,25.0
89108,ID501,Gastroenterologie,35.0
89110,ID503,Gastroenterologie,30.0
89114,ID507,Gastroenterologie,27.0
89115,ID508,Gastroenterologie,22.0
89117,ID510,Gastroenterologie,25.0
89119,ID512,Gastroenterologie,4.0
89120,ID513,Gastroenterologie,17.0
89149,ID542,Gastroenterologie,15.0
89173,ID566,Gastroenterologie,80.0
89175,ID568,Gastroenterologie,12.0
89176,ID569,Gastroenterologie,62.0
89224,ID617,Gastroenterologie,4.0
89232,ID625,Gastroenterologie,68.0
89233,ID626,Gastroenterologie,79.0
89238,ID631,Gastroenterologie,47.0
89284,ID677,Gastroenterologie,43.0
89289,ID682,Gastroenterologie,99.0
89298,ID691,Gastroenterologie,62.0
89320,ID713,Gastroenterologie,27.0
89321,ID714,Gastroenterologie,36.0
89333,ID726,Gastroenterologie,100.0
89339,ID732,Gastroenterologie,35.0
89376,ID769,Gastroenterologie,85.0
89378,ID771,Gastroenterologie,47.0
89380,ID773,Gastroenterologie,103.0
89420,ID813,Gastroenterologie,64.0
89427,ID820,Gastroenterologie,22.0
89439,ID832,Gastroenterologie,47.0
89442,ID835,Gastroenterologie,37.0
89445,ID838,Gastroenterologie,30.0
89461,ID854,Gastroenterologie,46.0
89463,ID856,Gastroenterologie,42.0
89484,ID877,Gastroenterologie,89.0
89489,ID882,Gastroenterologie,40.0
89499,ID892,Gastroenterologie,23.0
89503,ID896,Gastroenterologie,14.0
89507,ID900,Gastroenterologie,37.0
89509,ID902,Gastroenterologie,62.0
89519,ID912,Gastroenterologie,18.0
89528,ID921,Gastroenterologie,68.0
89538,ID931,Gastroenterologie,21.0
89540,ID933,Gastroenterologie,32.0
89544,ID937,Gastroenterologie,59.0
89559,ID952,Gastroenterologie,27.0
89574,ID967,Gastroenterologie,16.0
89587,ID980,Gastroenterologie,60.0
89590,ID983,Gastroenterologie,52.0
89636,ID1029,Gastroenterologie,57.0
89652,ID1045,Gastroenterologie,1.0
89698,ID1091,Gastroenterologie,51.0
89763,ID1156,Gastroenterologie,42.0
89773,ID1166,Gastroenterologie,62.0
89784,ID1177,Gastroenterologie,33.0
89787,ID1180,Gastroenterologie,63.0
89808,ID1201,Gastroenterologie,34.0
89847,ID1240,Gastroenterologie,28.0
89853,ID1246,Gastroenterologie,63.0
89932,ID1325,Gastroenterologie,106.0
89944,ID1337,Gastroenterologie,79.0
89996,ID1389,Gastroenterologie,74.0
90011,ID1404,Gastroenterologie,61.0
90029,ID1422,Gastroenterologie,114.0
90034,ID1427,Gastroenterologie,54.0
90035,ID1428,Gastroenterologie,28.0
90039,ID1432,Gastroenterologie,30.0
90054,ID1447,Gastroenterologie,41.0
90055,ID1448,Gastroenterologie,57.0
90084,ID1477,Gastroenterologie,53.0
90110,ID1503,Gastroenterologie,68.0
90115,ID1508,Gastroenterologie,93.0
90116,ID1509,Gastroenterologie,69.0
90133,ID1526,Gastroenterologie,152.0
90161,ID1554,Gastroenterologie,113.0
90213,ID1606,Gastroenterologie,84.0
90329,ID1722,Gastroenterologie,109.0
90348,ID1741,Gastroenterologie,98.0
90349,ID1742,Gastroenterologie,6.0
90368,ID1761,Gastroenterologie,86.0
90370,ID1763,Gastroenterologie,68.0
90371,ID1764,Gastroenterologie,9.0
90374,ID1767,Gastroenterologie,17.0
90375,ID1768,Gastroenterologie,55.0
90423,ID1816,Gastroenterologie,51.0
90438,ID1831,Gastroenterologie,60.0
90440,ID1833,Gastroenterologie,74.0
90445,ID1838,Gastroenterologie,30.0
90449,ID1842,Gastroenterologie,30.0
90502,ID1895,Gastroenterologie,34.0
90521,ID1914,Gastroenterologie,42.0
90552,ID1945,Gastroenterologie,4.0
90555,ID1948,Gastroenterologie,71.0
90558,ID1951,Gastroenterologie,73.0
90562,ID1955,Gastroenterologie,92.0
90573,ID1966,Gastroenterologie,65.0
90590,ID1983,Gastroenterologie,64.0
90597,ID1990,Gastroenterologie,43.0
90599,ID1992,Gastroenterologie,39.0
90618,ID2011,Gastroenterologie,32.0
90627,ID2020,Gastroenterologie,40.0
90628,ID2021,Gastroenterologie,89.0
90630,ID2023,Gastroenterologie,109.0
90639,ID2032,Gastroenterologie,120.0
90671,ID2064,Gastroenterologie,68.0
90674,ID2067,Gastroenterologie,85.0
90678,ID2071,Gastroenterologie,76.0
90699,ID2092,Gastroenterologie,53.0
90721,ID2114,Gastroenterologie,155.0
90730,ID2123,Gastroenterologie,51.0
90743,ID2136,Gastroenterologie,46.0
90808,ID2201,Gastroenterologie,32.0
90809,ID2202,Gastroenterologie,62.0
90811,ID2204,Gastroenterologie,27.0
90817,ID2210,Gastroenterologie,43.0
90818,ID2211,Gastroenterologie,1.0
90822,ID2215,Gastroenterologie,54.0
90823,ID2216,Gastroenterologie,31.0
90830,ID2223,Gastroenterologie,56.0
90831,ID2224,Gastroenterologie,3.0
90840,ID2233,Gastroenterologie,62.0
90851,ID2244,Gastroenterologie,50.0
90860,ID2253,Gastroenterologie,36.0
90865,ID2258,Gastroenterologie,70.0
90866,ID2259,Gastroenterologie,11.0
90886,ID2279,Gastroenterologie,28.0
90892,ID2285,Gastroenterologie,51.0
90898,ID2291,Gastroenterologie,122.0
90908,ID2301,Gastroenterologie,27.0
90912,ID2305,Gastroenterologie,100.0
90915,ID2308,Gastroenterologie,2.0
90917,ID2310,Gastroenterologie,47.0
90933,ID2326,Gastroenterologie,47.0
90936,ID2329,Gastroenterologie,66.0
90943,ID2336,Gastroenterologie,38.0
91114,ID2507,Gastroenterologie,78.0
91116,ID2509,Gastroenterologie,67.0
91189,ID2582,Gastroenterologie,35.0
91197,ID2590,Gastroenterologie,63.0
91199,ID2592,Gastroenterologie,20.0
91201,ID2594,Gastroenterologie,13.0
91247,ID2640,Gastroenterologie,41.0
91283,ID2676,Gastroenterologie,24.0
91300,ID2693,Gastroenterologie,40.0
96952,ID38,Pneumologie,62.0
97053,ID139,Pneumologie,119.0
97103,ID189,Pneumologie,29.0
97112,ID198,Pneumologie,34.0
97116,ID202,Pneumologie,73.0
97117,ID203,Pneumologie,1.0
97184,ID270,Pneumologie,83.0
97200,ID286,Pneumologie,110.0
97201,ID287,Pneumologie,63.0
97242,ID328,Pneumologie,45.0
97363,ID449,Pneumologie,37.0
97377,ID463,Pneumologie,81.0
97412,ID498,Pneumologie,40.0
97430,ID516,Pneumologie,60.0
97468,ID554,Pneumologie,144.0
97480,ID566,Pneumologie,71.0
97553,ID639,Pneumologie,35.0
97571,ID657,Pneumologie,60.0
97673,ID759,Pneumologie,49.0
97727,ID813,Pneumologie,53.0
97731,ID817,Pneumologie,50.0
97745,ID831,Pneumologie,47.0
97756,ID842,Pneumologie,49.0
97791,ID877,Pneumologie,25.0
97806,ID892,Pneumologie,34.0
97817,ID903,Pneumologie,108.0
97818,ID904,Pneumologie,46.0
97843,ID929,Pneumologie,63.0
97874,ID960,Pneumologie,135.0
97881,ID967,Pneumologie,65.0
97897,ID983,Pneumologie,50.0
97959,ID1045,Pneumologie,12.0
98039,ID1125,Pneumologie,27.0
98048,ID1134,Pneumologie,50.0
98060,ID1146,Pneumologie,11.0
98080,ID1166,Pneumologie,49.0
98094,ID1180,Pneumologie,25.0
98117,ID1203,Pneumologie,20.0
98239,ID1325,Pneumologie,26.0
98244,ID1330,Pneumologie,65.0
98300,ID1386,Pneumologie,101.0
98303,ID1389,Pneumologie,33.0
98334,ID1420,Pneumologie,92.0
98346,ID1432,Pneumologie,20.0
98391,ID1477,Pneumologie,33.0
98416,ID1502,Pneumologie,94.0
98422,ID1508,Pneumologie,70.0
98468,ID1554,Pneumologie,26.0
98491,ID1577,Pneumologie,28.0
98518,ID1604,Pneumologie,92.0
98623,ID1709,Pneumologie,76.0
98636,ID1722,Pneumologie,35.0
98675,ID1761,Pneumologie,65.0
98677,ID1763,Pneumologie,30.0
98860,ID1946,Pneumologie,32.0
98862,ID1948,Pneumologie,18.0
98865,ID1951,Pneumologie,48.0
98884,ID1970,Pneumologie,83.0
98897,ID1983,Pneumologie,40.0
98904,ID1990,Pneumologie,15.0
98906,ID1992,Pneumologie,49.0
98946,ID2032,Pneumologie,126.0
98985,ID2071,Pneumologie,93.0
99106,ID2192,Pneumologie,36.0
99118,ID2204,Pneumologie,112.0
99125,ID2211,Pneumologie,1.0
99129,ID2215,Pneumologie,32.0
99136,ID2222,Pneumologie,112.0
99167,ID2253,Pneumologie,16.0
99172,ID2258,Pneumologie,160.0
99173,ID2259,Pneumologie,12.0
99199,ID2285,Pneumologie,49.0
99222,ID2308,Pneumologie,1.0
99232,ID2318,Pneumologie,2.0
99240,ID2326,Pneumologie,40.0
99250,ID2336,Pneumologie,32.0
99299,ID2385,Pneumologie,38.0
99318,ID2404,Pneumologie,20.0
99323,ID2409,Pneumologie,3.0
99504,ID2590,Pneumologie,52.0
99506,ID2592,Pneumologie,9.0
99508,ID2594,Pneumologie,33.0
99554,ID2640,Pneumologie,20.0
99706,ID23,Rheumatologie,2.0
99721,ID38,Rheumatologie,15.0
99849,ID166,Rheumatologie,33.0
100028,ID345,Rheumatologie,25.0
100154,ID471,Rheumatologie,48.0
100184,ID501,Rheumatologie,35.0
100251,ID568,Rheumatologie,32.0
100274,ID591,Rheumatologie,10.0
100286,ID603,Rheumatologie,29.0
100465,ID782,Rheumatologie,35.0
100509,ID826,Rheumatologie,111.0
100560,ID877,Rheumatologie,21.0
100599,ID916,Rheumatologie,38.0
100637,ID954,Rheumatologie,25.0
100808,ID1125,Rheumatologie,49.0
100835,ID1152,Rheumatologie,6.0
101013,ID1330,Rheumatologie,20.0
101237,ID1554,Rheumatologie,17.0
101444,ID1761,Rheumatologie,17.0
101526,ID1843,Rheumatologie,56.0
101603,ID1920,Rheumatologie,65.0
101604,ID1921,Rheumatologie,6.0
101611,ID1928,Rheumatologie,20.0
101634,ID1951,Rheumatologie,4.0
101693,ID2010,Rheumatologie,33.0
101704,ID2021,Rheumatologie,22.0
101860,ID2177,Rheumatologie,30.0
101884,ID2201,Rheumatologie,22.0
101936,ID2253,Rheumatologie,2.0
101939,ID2256,Rheumatologie,6.0
102009,ID2326,Rheumatologie,7.0
102019,ID2336,Rheumatologie,3.0
102087,ID2404,Rheumatologie,87.0
102275,ID2592,Rheumatologie,5.0
102351,ID2668,Rheumatologie,71.0
102439,ID2756,Rheumatologie,80.0
105222,ID1,Paediatrie,34.0
105243,ID22,Paediatrie,18.0
105244,ID23,Paediatrie,27.0
105259,ID38,Paediatrie,80.0
105263,ID42,Paediatrie,32.0
105269,ID48,Paediatrie,40.0
105292,ID71,Paediatrie,19.0
105312,ID91,Paediatrie,12.0
105329,ID108,Paediatrie,19.0
105335,ID114,Paediatrie,14.0
105353,ID132,Paediatrie,43.0
105385,ID164,Paediatrie,65.0
105410,ID189,Paediatrie,51.0
105425,ID204,Paediatrie,33.0
105438,ID217,Paediatrie,42.0
105444,ID223,Paediatrie,34.0
105452,ID231,Paediatrie,42.0
105455,ID234,Paediatrie,21.0
105457,ID236,Paediatrie,46.0
105458,ID237,Paediatrie,29.0
105492,ID271,Paediatrie,68.0
105503,ID282,Paediatrie,79.0
105504,ID283,Paediatrie,6.0
105508,ID287,Paediatrie,115.0
105520,ID299,Paediatrie,12.0
105540,ID319,Paediatrie,37.0
105549,ID328,Paediatrie,37.0
