Hospital_ID;Land;Kreis;Gemeinde;Adresse_Name;Adresse_Name_Standort;Adresse_Strasse_Standort;Adresse_Haus-Nr._Standort;Adresse_Postleitzahl_Standort;Adresse_Ort_Standort;Telefonvorwahl/-nummer;E-Mail Adresse;Internet-Adresse;Traeger;T_Name;EinrichtungsTyp;Allgemeine_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung
ID292;03;241;006;KRH-Klinikum Robert Koch Gehrden;Klinikum Robert Koch Gehrden - Stationäre Behandlung;Von-Reden-Straße;1;30989;Gehrden, Han;05108 69-0;info.gehrden@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;2;2;2;2;2;2
ID293;03;241;009;KRH-Klinikum Agnes Karll Laatzen;KRH Klinikum Agnes Karll Laatzen - Stationäre Behandlung;Hildesheimer Straße;158;30880;Laatzen bei Hannover;0511 8208-0;info.laatzen@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;1;2;2;2;2;2
ID294;03;241;010;Klinikum Region Hannover GmbH Geriatrie Langenhagen;Geriatrie Langenhagen AKUT;Rohdehof;3;30853;Langenhagen, Han;0511 7300-01;info.geriatrie-langenhagen@krh.de;www.krh.de;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID295;03;241;010;Klinikum Region Hannover GmbH Psychiatrie Langenhagen;Standort Königstraße - Stationäre Behandlung;Königstraße;6;30175;Hannover;0511 7300-03;info.psychiatrie-langenhagen@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID296;03;241;010;Klinikum Region Hannover GmbH Psychiatrie Langenhagen;Standort Langenhagen - Stationäre Behandlung;Rohdehof;3;30853;Langenhagen, Han;0511 7300-03;info.psychiatrie-langenhagen@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID297;03;241;010;ParacelsusKlinik am Silbersee;Paracelsus-Klinik am Silbersee - Stationäre Behandlung;Oertzeweg;24;30851;Langenhagen, Han;0511 7794-0;langenhagen@paracelsus-kliniken.de;www.paracelsus-kliniken.de;3;Paracelsus-Kliniken Deutschland;2;1;2;2;2;2;2
ID298;03;241;011;KRH-Klinikum Lehrte;KRH Klinikum Lehrte - Stationäre Behandlung;Manskestraße;22;31275;Lehrte bei Hannover;05132 503-0;info.lehrte@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;1;2;2;2;2;2
ID299;03;241;012;KRH-Klinikum Neustadt am Rübenberge;KRH Klinikum Neustadt a. Rbge. - Stationäre Behandlung;Lindenstraße;75;31535;Neustadt am Rübenberge;05032 88-0;info.neustadt@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;1;2;2;2;2;2
ID300;03;241;016;Klinikum Wahrendorff GmbH;Klinikum Wahrendorff Hauptstandort;Rudolf-Wahrendorff-Straße;;31319;Sehnde;05132 90-0;mail@wahrendorff.de;www.wahrendorff.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID301;03;241;016;Klinikum Wahrendorff GmbH;Tagesklinik Borgentrickstr. - Stationäre Behandlung;Borgentrickstr.;4;30519;Hannover;05132 90-0;mail@wahrendorff.de;www.wahrendorff.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID302;03;241;016;Klinikum Wahrendorff GmbH;Tagesklinik Lehrte - Stationäre Behandlung;Manskestraße;22A;31275;Lehrte bei Hannover;05132 90-0;mail@wahrendorff.de;www.wahrendorff.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID303;03;241;016;Klinikum Wahrendorff GmbH;Tagesklinik Linden - Stationäre Behandlung;Schwarzer Bär;8;30449;Hannover;05132 90-0;mail@wahrendorff.de;www.wahrendorff.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID304;03;241;016;Klinikum Wahrendorff GmbH;Tageskliniken Gartenstr./Welfenplatz - Stationäre Behandlung;Gartenstraße;19;30161;Hannover;05132 90-0;mail@wahrendorff.de;www.wahrendorff.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID305;03;241;021;KRH Psychiatrie Wunstorf GmbH;Standort Deisterstraße Hannover - Stationäre Behandlung;Deisterstraße;;30449;Hannover;05031 93-0;info.wunstorf@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID306;03;241;021;KRH Psychiatrie Wunstorf GmbH;Standort Nienburg - Stationäre Behandlung;Hannoversche Straße;65;31582;Nienburg (Weser);05031 93-0;info.wunstorf@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID307;03;241;021;KRH Psychiatrie Wunstorf GmbH;Standort Wunstorf Südstraße - Stationäre Behandlung;Südstraße;25;31515;Wunstorf;05031 93-0;info.wunstorf@krh.eu;www.krh.eu;1;Klinikum Region Hannover GmbH;2;0;2;2;2;2;2
ID308;03;251;007;Klinik Bassum;Klinik Bassum Hauptstandort;Marie-Hackfeld-Straße;6;27211;Bassum;04241 81-0;;www.kliniken-lkd.de;1;Kliniken Landkreis Diepholz gGmbH;2;1;2;2;2;2;2
ID309;03;251;007;Klinik Bassum;Psychiatrische Tagesklinik Diepholz;Eschfeldstraße;8;49356;Diepholz;04241 81-0;;www.kliniken-lkd.de;1;Kliniken Landkreis Diepholz gGmbH;2;0;2;2;2;2;2
ID310;03;251;007;Klinik Bassum;Psychiatrische Tagesklinik und PIA Twistringen;Sankt-Annen-Straße;15;27239;Twistringen;04241 81-0;;www.kliniken-lkd.de;1;Kliniken Landkreis Diepholz gGmbH;2;0;2;2;2;2;2
ID311;03;251;012;Klinik Diepholz;Klinik Diepholz - Stationäre Behandlung;Eschfeldstraße;8;49356;Diepholz;05441 972-0;;www.kliniken-lkd.de;1;Kliniken Landkreis Diepholz gGmbH;2;1;2;2;2;2;2
ID312;03;251;040;Klinik Sulingen;Klinik Sulingen - Stationäre Behandlung;Schmelingstraße;47;27232;Sulingen;04271 82-0;;www.kliniken-lkd.de;1;Kliniken Landkreis Diepholz gGmbH;2;1;2;2;2;2;2
ID313;03;252;002;Deister-Süntel-Klinik GmbH;Bad Münder - Stationäre Behandlung;Deisterallee;36;31848;Bad Münder am Deister;05042 602-0;;www.dsk-bm.de;3;Deister-Süntel-Klinik GmbH;2;0;2;2;2;2;2
ID314;03;252;002;Mediclin Deister-Weser-Klinik Akutpsychosomatik;MediClin Deister Weser Kliniken - Stationäre Behandlung;Lug ins Land;5;31848;Bad Münder am Deister;05042 600-0;info@dwk.mediclin.de;www.mediclin.de;3;Mediclin GmbH & Co. KG Zentralverwaltung;2;0;2;2;2;2;2
ID315;03;252;003;AGAPLESION Ev. Bathildiskrankenhaus;AGAPLESION Bathildiskrankenhaus;Maulbeerallee;4;31812;Bad Pyrmont;05281 99-0;info@bathildis.de;www.bathildis.de;2;AGAPLESION Ev. Bathildiskrankenhaus Bad Pyrmont gGmbH;2;2;2;2;2;2;2
ID316;03;252;003;Median Zentrum für Verhaltensmedizin Bad Pyrmont Fachkrankenhaus;Hauptstandort - Stationäre Behandlung;Bombergallee;11;31812;Bad Pyrmont;05281 619-0;pyrmont-kontakt@median-kliniken.de;www.median-kliniken.de;3;MEDIAN West GmbH Zweigstelle Bad Pyrmont;2;0;2;2;2;2;2
ID317;03;252;004;Krankenhaus Lindenbrunn;Coppenbrügge - Stationäre Behandlung;Lindenbrunn;1;31863;Coppenbrügge;05156 782-0;info@krankenhaus-lindenbrunn.de;www.krankenhaus-lindenbrunn.de;2;Verein zur Betreuung von Schwerbehinderten e.V.;2;0;2;2;2;2;2
ID318;03;252;006;AMEOS Klinikum Hameln;AMEOS Klinikum Hameln - Stationäre Behandlung;Wilhelmstr.;5;31785;Hameln;05151 9567-8501;info@hameln.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID319;03;252;006;Sana Klinikum Hameln-Pyrmont;Sana Klinikum Hameln-Pyrmont - Stationäre Behandlung;Saint-Maur-Platz;1;31785;Hameln;05151 97-0;info@sana-hm.de;www.sana-hm.de;3;Gesundheitseinrichtungen Hameln-Pyrmont GmbH;2;2;2;2;2;2;2
ID320;03;252;007;BDH-Klinik Hessisch Oldendorf;BDH-Klinik Hessisch Oldendorf gGmbH - Stationäre Behandlung;Greitstraße;18-28;31840;Hessisch Oldendorf;05152 781-0;verwaltung@bdh-klinik-hessisch-oldendorf.de;www.bdh-klinik-hessisch-oldendorf.de;2;BDH - Bundesverband für Rehabilitation und Interessenvertretung Behinderter e.V.;2;1;2;2;2;1;2
ID321;03;254;002;AMEOS Klinikum Alfeld;AMEOS Klinikum Alfeld - Stationäre Behandlung;Landrat-Beushausen-Straße;26;31061;Alfeld (Leine);05181 707-0;info@alfeld.ameos.de;www.ameos.eu;3;AMEOS Klinikum AlfeldGmbH;2;1;2;2;2;2;2
ID322;03;254;021;AMEOS Klinikum Hildesheim;AMEOS Klinikum Hildesheim - Stationäre Behandlung;Goslarsche Landstraße;60;31135;Hildesheim;05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID323;03;254;021;AMEOS Klinikum Hildesheim;AMEOS TK Goslar;Kornstraße;52;38640;Goslar;05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID324;03;254;021;AMEOS Klinikum Hildesheim;AMEOS TK Holzminden;Sollingstraße;85;37603;Holzminden;05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID325;03;254;021;AMEOS Klinikum Hildesheim;AMEOS TK KJP Alfeld;Landrat-Beushausen-Straße;26;31061;Alfeld (Leine);05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID326;03;254;021;AMEOS Klinikum Hildesheim;AMEOS TK KJP Hameln;Wilhelmstraße;5;31785;Hameln;05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID327;03;254;021;AMEOS Klinikum Hildesheim;AMEOS TK Oldokopstr Hi.;Oldekopstraße;14;31134;Hildesheim;05121 103-1;info@hildesheim.ameos.de;www.ameos.eu;3;AMEOS Krankenhausgesellschaft Niedersachsen mbH;2;0;2;2;2;2;2
ID328;03;254;021;HELIOS Klinikum Hildesheim GmbH;Helios Klinikum Hildesheim - Stationäre Behandlung;Senator-Braun-Allee;33;31135;Hildesheim;05121 89-0;gf.hildesheim@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Klinikum Hildesheim GmbH;2;2;2;1;2;2;2
ID329;03;254;021;St. Bernward Krankenhaus;Krankenhaus-Hauptgebäude - Stationäre Behandlung;Treibestraße;9;31134;Hildesheim;05121 90-0;info@bernward-khs.de;www.bernward-khs.de;2;St. Bernward KrankenhausGmbH;2;3;2;1;2;2;2
ID330;03;254;043;Johanniter-Krankenhaus Gronau GmbH;Hauptstandort - Stationäre Behandlung;Johanniterstraße;1;31028;Gronau (Leine);05182 583-0;info@johanniter-gronau.de;www.johanniter.de;2;Johanniter-Krankenhaus Gronau GmbH;2;1;2;2;2;2;2
ID331;03;255;023;AGAPLESION Evangelisches Krankenhaus Holzminden gGmbH;AGAPLESION KH Holzminden;Forster Weg;34;37603;Holzminden;05531 705-0;welcome@evk-holzminden.de;www.evk-holzminden.de;2;AGAPLESION Evangelisches Krankenhaus Holzminden gGmbH;2;2;2;2;2;2;2
ID332;03;255;023;Albert-Schweitzer-Therapeutikum;Albert-Schweitzer-Therapeutikum - Stationäre Behandlung;Pipping;5;37603;Holzminden;05531 9311-0;therapeutikum@familienwerk.de;www.familienwerk.de;2;Albert-Schweitzer-Familienwerk;2;0;2;2;2;2;2
ID333;03;256;022;HELIOS Kliniken Mittelweser GmbH Klinik Nienburg;Helios Klinik Mittelweser Nienburg;Ziegelkampstraße;39;31582;Nienburg (Weser);05021 9210-0;info.mittelweser@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Kliniken Mittelweser GmbH;2;2;2;2;2;2;2
ID334;03;256;032;HELIOS Kliniken Mittelweser GmbH Klinik Stolzenau;Helios Klinik Mittelweser Stolzenau;Holzhäuser Weg;28;31592;Stolzenau, Weser;05761 9007-0;info.mittelweser@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Kliniken Mittelweser GmbH;2;0;2;2;2;2;2
ID335;03;257;028;AGAPLESION Ev. Klinikum Schaumburg;Hauptstandort - Stationäre Behandlung;Zum Schaumburger Klinikum;1;31683;Obernkirchen;05724 9580-0;information.ksl@agaplesion.de;www.ev-klinikum-schaumburg.de;2;AGAPLESION Ev. Klinikum Schaumburg gGmbH;2;2;2;2;2;2;2
ID336;03;257;031;Burghof-Klinik GmbH;Burghof Klinik TK Stadthagen;Am Krankenhaus;8;31655;Stadthagen;05751 940-0;information@burghof-klinik.de;www.burghof-klinik.de;3;Burghof-Klinik GmbH;2;0;2;2;2;2;2
ID337;03;257;031;Burghof-Klinik GmbH;Standort Haus 2 - Stationäre Behandlung;Bergstraße;2;31855;Aerzen;05751 940-0;information@burghof-klinik.de;www.burghof-klinik.de;3;Burghof-Klinik GmbH;2;0;2;2;2;2;2
ID338;03;257;031;Burghof-Klinik GmbH;Standort Haus 3 + Haus 4 + ITK + PIA Rinteln - Stationäre Behandlung;Virchowstraße;5;31737;Rinteln;05751 940-0;information@burghof-klinik.de;www.burghof-klinik.de;3;Burghof-Klinik GmbH;2;0;2;2;2;2;2
ID339;03;257;031;Burghof-Klinik GmbH;Standort Haus I + TK Blumenwall - Stationäre Behandlung;Virchowstraße;5;31737;Rinteln;05751 940-0;information@burghof-klinik.de;www.burghof-klinik.de;3;Burghof-Klinik GmbH;2;0;2;2;2;2;2
ID340;03;257;035;Augenklinik Stadthagen GmbH;Hauptstandort - Stationäre Behandlung;Brunnenstraße;12;31655;Stadthagen;05721 7808-0;info@augenklinik.org;www.augenklinik-stadthagen.de;3;Augenklinik Stadthagen GmbH;2;0;2;2;2;2;2
ID341;03;351;006;Allgemeines Krankenhaus Celle;Allgemeines Krankenhaus Celle - Stationäre Behandlung;Siemensplatz;4;29223;Celle;05141 72-0;info@akh-celle.de;www.akh-celle.de;2;Stiftung Allgemeines Krankenhaus Celle;2;3;2;1;2;2;2
ID342;03;351;006;Psychiatrisch-Psychosomatische Klinik Celle;Psychiatrische Klinik Celle;Schlepegrellstraße;4;29223;Celle;05141 5935-0;mail@warhrendorff.de;www.klinikum-celle.de;3;Klinikum Wahrendorff GmbH;2;0;2;2;2;2;2
ID343;03;352;011;AMEOS Klinikum Seepark Geestland GmbH;AMEOS Klinikum Geestland Standort Cuxhaven;Feldweg;24;27474;Cuxhaven;04743 893-0;info@geestland.ameos.de;www.ameos.eu;3;AMEOS Klinikum Geestland GmbH;2;0;2;2;2;2;2
ID344;03;352;011;HELIOS Klinik Cuxhaven GmbH;Helios Klinik Cuxhaven GmbH - Stationäre Behandlung;Altenwalder Chaussee;10;27474;Cuxhaven;04721 78-0;info.cuxhaven@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Klinik Cuxhaven GmbH;2;2;2;1;2;2;2
ID345;03;352;011;HELIOS Seehospital Sahlenburg GmbH;Helios Seehospital Sahlenburg GmbH - Stationäre Behandlung;Nordheimstraße;201;27476;Cuxhaven;04721 604-0;info.sahlenburg@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Seehospital Sahlenburg GmbH;2;0;2;2;2;2;2
ID346;03;352;046;Capio Krankenhaus Land Hadeln;Hauptstandort - Stationäre Behandlung;Große Ortstraße;85;21762;Otterndorf, Niederelbe;04751 908-0;info@khlh.de;www.krankenhaus-land-hadeln.de;3;Capio Deutsche Klinik Otterndorf GmbH;2;1;2;2;2;2;2
ID347;03;352;062;AMEOS Klinikum Seepark Geestland GmbH;AMEOS Klinikum Geestland - Stationäre Behandlung;Langener Straße;66;27607;Geestland;04743 893-0;info@geestland.ameos.de;www.ameos.eu;3;AMEOS Klinikum Geestland GmbH;2;0;2;2;2;2;2
ID348;03;353;005;Krankenhaus Buchholz und Winsen gGmbH Krankenhaus Buchholz;Krankenhaus Buchholz - Stationäre Behandlung;Steinbecker Straße;44;21244;Buchholz in der Nordheide;04181 13-0;info@krankenhaus-buchholz.de;www.krankenhaus-buchholz.de;1;Krankenhaus Buchholz und Winsen gGmbH;2;2;2;2;2;2;2
ID349;03;353;020;Waldklinik Jesteburg;Waldklinik Jesteburg;Kleckerwaldweg;145;21266;Jesteburg;04183 799-0;info@waldklinik-jesteburg.de;www.waldklinik-jesteburg.de;3;Waldklinik Jesteburg Aldag GmbH & Co. KG;2;0;2;2;2;2;2
ID350;03;353;029;Krankenhaus Ginsterhof;Krankenhaus Ginsterhof Hauptstandort;Metzendorfer Weg;21;21224;Rosengarten, Kreis Harburg;04108 598-0;info@ginsterhof.de;www.ginsterhof.info;2;Evangelisches Krankenhaus Ginsterhof GmbH;2;0;2;2;2;2;2
ID351;03;353;040;Krankenhaus Buchholz und Winsen gGmbH Krankenhaus Winsen;Krankenhaus Winsen - Stationäre Behandlung;Friedrich-Lichtenauer-Allee;1;21423;Winsen (Luhe);04171 13-0;info@krankenhaus-winsen.de;www.krankenhaus-winsen.de;1;Krankenhaus Buchholz und Winsen gGmbH;2;1;2;2;2;2;2
ID352;03;354;004;Capio Elbe-Jeetzel-Klinik Dannenberg;Capio Elbe Jeetzel Klinik - Stationäre Behandlung;Hermann-Löns-Straße;2;29451;Dannenberg (Elbe);05861 83-0;info@eljek.de;www.elbe-jeetzel-klinik.de;3;Capio Deutsche Klinik Dannenberg GmbH;2;1;2;2;2;2;2
ID353;03;355;022;Orthoklinik Lüneburg GmbH;Hauptstandort - Stationäre Behandlung;Ginsterweg;5;21335;Lüneburg;04131 722-0;info@orthoklinik-lueneburg.de;www.orthoklinik-lueneburg.de;3;Orthoklinik Lüneburg GmbH;2;0;2;2;2;2;2
ID354;03;355;022;Psychiatrische Klinik Lüneburg gemeinnützige GmbH;Psychiatrische Klinik Lüneburg gGmbH - Stationäre Behandlung;Am Wienebütteler Weg;1;21339;Lüneburg;04131 60-0;info@pk.lueneburg.de;www.pk.lueneburg.de;1;Gesundheitsholding Lüneburg GmbH;2;0;2;2;2;2;2
ID355;03;355;022;Psychiatrische Klinik Lüneburg gemeinnützige GmbH;Psychiatrische Tagesklinik Buchholz - Stationäre Behandlung;Steinbecker Straße;44;21244;Buchholz in der Nordheide;04131 60-0;info@pk.lueneburg.de;www.pk.lueneburg.de;1;Gesundheitsholding Lüneburg GmbH;2;0;2;2;2;2;2
ID356;03;355;022;Psychiatrische Klinik Lüneburg gemeinnützige GmbH;Psychiatrische Tagesklinik Heidekreis Kinder und Jugendliche - Stationäre Behandlung;Oeninger Weg;30;29614;Soltau;04131 60-0;info@pk.lueneburg.de;www.pk.lueneburg.de;1;Gesundheitsholding Lüneburg GmbH;2;0;2;2;2;2;2
ID357;03;355;022;Psychiatrische Klinik Lüneburg gemeinnützige GmbH;Psychiatrische Tagesklinik Stade Kinder und Jugendliche - Stationäre Behandlung;Bremervörder Straße;111;21682;Stade, Niederelbe;04131 60-0;info@pk.lueneburg.de;www.pk.lueneburg.de;1;Gesundheitsholding Lüneburg GmbH;2;0;2;2;2;2;2
ID358;03;355;022;Psychiatrische Klinik Lüneburg gemeinnützige GmbH;Tagesklinik Uelzen Kinder und Jugendliche - Stationäre Behandlung;Lerchenweg;3;29549;Bad Bevensen;04131 60-0;info@pk.lueneburg.de;www.pk.lueneburg.de;1;Gesundheitsholding Lüneburg GmbH;2;0;2;2;2;2;2
ID359;03;355;022;Städtisches Klinikum Lüneburg gGmbH;Städtisches Klinikum Lüneburg - Stationäre Behandlung;Bögelstraße;1;21339;Lüneburg;04131 77-0;info@klinikum-lueneburg.de;www.klinikum-lueneburg.de;1;Städtisches Klinikum Lüneburg gGmbH;2;3;2;1;2;2;2
ID360;03;356;005;Klinik Lilienthal;Klinik Lilienthal - Stationäre Behandlung;Moorhauser Landstr.;3c;28865;Lilienthal bei Bremen;04298 271-0;info@klinik-lilienthal.de;www.klinik-lilienthal.de;3;Klinik Lilienthal im Artemed-Klinikverbund;2;1;2;2;2;2;2
ID361;03;356;007;AMEOS Klinikum Seepark Geestland GmbH;AMEOS Klinikum Geestland Standort OHZ;Poststraße;8;27711;Osterholz-Scharmbeck;04743 893-0;info@geestland.ameos.de;www.ameos.eu;3;AMEOS Klinikum Geestland GmbH;2;0;2;2;2;2;2
ID362;03;356;007;Kreiskrankenhaus Osterholz;Kreiskrankenhaus Osterholz - Stationäre Behandlung;Am Krankenhaus;4;27711;Osterholz-Scharmbeck;04791 803-0;info@kkhohz.de;www.kreiskrankenhaus-osterholz.de;1;Kreiskrankenhaus Osterholz;2;1;2;2;2;2;2
ID363;03;357;008;OsteMed Klinik Bremervörde;Hauptstandort - Stationäre Behandlung;Gnarrenburger Straße;117;27432;Bremervörde;04761 980-0;info@ostemed.de;www.ostemed.de;1;OsteMed Kliniken und Pflege GmbH;2;1;2;2;2;2;2
ID364;03;357;039;AGAPLESION Diakonieklinikum Rotenburg gGmbH;Hauptstandort - Stationäre Behandlung;Elise-Averdieck-Straße;17;27356;Rotenburg (Wümme);04261 77-0;krankenhaus@diako-online.de;www.diako-online.de;2;AGAPLESION Diakonieklinikum Rotenburg gGmbH;2;3;1;1;2;2;2
ID365;03;357;039;AGAPLESION Diakonieklinikum Rotenburg gGmbH;Unterstedt - Stationäre Behandlung;Verdener Straße;200;27356;Rotenburg (Wümme);04261 77-0;krankenhaus@diako-online.de;www.diako-online.de;2;AGAPLESION Diakonieklinikum Rotenburg gGmbH;2;3;1;1;2;2;2
ID366;03;357;039;AGAPLESION Diakonieklinikum Rotenburg gGmbH;Verden - Stationäre Behandlung;Rosenweg;9;27283;Verden (Aller);04261 77-0;krankenhaus@diako-online.de;www.diako-online.de;2;AGAPLESION Diakonieklinikum Rotenburg gGmbH;2;3;1;1;2;2;2
ID367;03;358;008;Klinik Fallingbostel Fachklinik für Herz- und Kreislauferkrankungen;Klinik Fallingbostel - Stationäre Behandlung;Kolkweg;1;29683;Bad Fallingbostel;05162 44-0;info@klinik-fallingbostel.de;www.klinikfallingbostel.de;3;von Graevemeyer GmbH & Co KG;3;0;2;2;2;2;2
ID368;03;358;021;Heidekreis Klinikum GmbH Krankenhaus Soltau;Heidekreis Klinik Soltau;Oeninger Weg;30;29614;Soltau;05191 602-0;info@heidekreis-klinikum.de;www.heidekreis-klinikum.de;1;Heidekreis Klinikum gGmbH;2;1;2;2;2;2;2
ID369;03;358;021;MediClin Klinikum Soltau;MediClin Klinikum Soltau;Oeninger Weg;59;29614;Soltau;05191 800-0;info.klinikum-soltau@mediclin.de;www.mediclin.de;3;Mediclin GmbH & Co. KG Zentralverwaltung;3;0;2;2;2;2;2
ID370;03;358;022;Heidekreis Klinikum GmbH Krankenhaus Walsrode;Heidekreis Klinik Walsrode;Robert-Koch-Straße;4;29664;Walsrode;05161 602-0;info@heidekreis-klinikum.de;www.heidekreis-klinikum.de;1;Heidekreis Klinikum gGmbH;2;1;2;1;2;2;2
ID371;03;359;010;Elbe Klinikum Buxtehude;Elbe Klinikum Buxtehude - Stationäre Behandlung;Am Krankenhaus;1;21614;Buxtehude;04161 703-0;info@elbekliniken.de;www.elbekliniken.de;1;Elbe Klinikum Stade-Buxtehude GmbH;2;1;2;2;2;2;2
ID372;03;359;038;Elbe Klinikum Stade;Elbe Klinikum Stade - Stationäre Behandlung;Bremervörder Straße;111;21682;Stade, Niederelbe;04141 97-0;info@elbekliniken.de;www.elbekliniken.de;1;Elbe Klinikum Stade-Buxtehude GmbH;2;3;2;2;2;2;2
ID373;03;359;038;Klinik Dr. Hancken;Hauptstandort - Stationäre Behandlung;Harsefelder Staße;8;21680;Stade, Niederelbe;04141 604-0;info@hancken.de;www.hancken.de;3;Klinik Dr. Hancken GmbH;2;0;2;2;2;2;2
ID374;03;359;038;Klinik Dr. Witwity;Hauptstandort - Stationäre Behandlung;Neubourgstraße;4;21682;Stade, Niederelbe;04141 959-0;info@klinik-witwity.de;www.klinik-witwity.de;3;Klinik Dr. med. T. Witwity GmbH;3;0;2;2;2;2;2
ID375;03;360;002;Diana Kliniken;DianaKlinik - Stationäre Behandlung;Dahlenburger Straße;2A;29549;Bad Bevensen;05821 80-0;diana@diana-klinik.de;www.diana-klinik.de;3;Diana Krankenhaus-betriebsgesellschaft mbH;2;0;2;2;2;2;2
ID376;03;360;002;Falkenried Caduceus Klinik GmbH;Falkenried Caduceus Klinik - Stationäre Behandlung;Niendorfer Weg;5;29549;Bad Bevensen;05821 9775-0;klinik@caduceus.de;www.caduceus-klinik.de;3;Falkenried Caduceus Klinik GmbH;2;0;2;2;2;2;2
ID377;03;360;002;Herz- und Gefäßzentrum Bad Bevensen;Hauptstandort - Stationäre Behandlung;Römstedter Straße;25;29549;Bad Bevensen;05821 82-0;info@hgz-bb.de;www.hgz-bb.de;3;Herz-Kreislauf-Klinik Bevensen AG;2;0;2;2;2;2;1
ID378;03;360;005;MediClin Seepark Klinik Akutpsychosomatik Schwerpunkt Essstörungen;Zweigniederlassung Bad Bodenteich - Stationäre Behandlung;Sebastian-Kneipp-Straße;1;29389;Bad Bodenteich;05824 21-0;akutpsychosomatik.seepark@mediclin.de;www.seepark-klinik.de;3;Mediclin GmbH & Co. KG Zentralverwaltung;3;0;2;2;2;2;2
ID379;03;360;025;HELIOS Klinikum Uelzen GmbH;Helios Klinikum Uelzen - Stationäre Behandlung;Hagenskamp;34;29525;Uelzen, Lüneburger Heide;0581 83-0;info.uelzen@helios-gesundheit.de;www.helios-gesundheit.de;3;HELIOS Klinikum Uelzen GmbH;2;2;2;2;2;1;2
ID380;03;360;025;Psychiatrische Klinik Uelzen gGmbH;Psychiatrische Klinik Uelzen - Stationäre Behandlung;An den Zehn Eichen;50;29525;Uelzen, Lüneburger Heide;0581 3895-0;info@pk-uelzen.de;www.pk-uelzen.de;2;Psychiatrische Klinik Uelzen gGmbH;2;0;2;2;2;2;2
ID381;03;360;025;Psychiatrische Klinik Uelzen gGmbH;Psychiatrische Tagesklinik Dannenberg - Stationäre Behandlung;Querdeich;14;29451;Dannenberg (Elbe);0581 3895-0;info@pk-uelzen.de;www.pk-uelzen.de;2;Psychiatrische Klinik Uelzen gGmbH;2;0;2;2;2;2;2
ID382;03;360;025;Psychiatrische Klinik Uelzen gGmbH;Psychiatrische Tagesklinik Uelzen - Stationäre Behandlung;Alewinstraße;23;29525;Uelzen, Lüneburger Heide;0581 3895-0;info@pk-uelzen.de;www.pk-uelzen.de;2;Psychiatrische Klinik Uelzen gGmbH;2;0;2;2;2;2;2
ID383;03;361;001;Aller-Weser-Klinik Krankenhaus Achim;Aller-Weser-Klinik Achim - Stationäre Behandlung;Bierdener Mühle;2;28832;Achim bei Bremen;04202 998-0;info@aller-weser-klinik.de;www.aller-weser-klinik.de;1;Aller-Weser-Klinik gGmbH;2;1;2;2;2;2;2
ID384;03;361;012;Aller-Weser-Klinik Krankenhaus Verden;Aller-Weser-Klinik Verden - Stationäre Behandlung;Eitzer Straße;20;27283;Verden (Aller);04231 103-0;info@aller-weser-klinik.de;www.aller-weser-klinik.de;1;Aller-Weser-Klinik gGmbH;2;1;2;2;2;2;2
